Time (sec), Instant fuel economy (MPG), Intake manifold absolute pressure (inHg), Engine RPM (RPM), Vehicle speed (MPH), Mass air flow rate (lb/min), Barometric pressure (inHg), Ambient air temperature (°F), Relative accelerator pedal position (%), Intake air temperature bank 1  sensor 1 (°F), Intake air temperature bank 1  sensor 2 (°F), Commanded fuel rail pressure A (inHg), Fuel rail pressure A (inHg), Boost (psi), Acceleration (ft/s²), Acceleration (Avg) (ft/s²), Engine Power (hp), Engine Torque (lb•ft), Trip Distance (miles), Trip Fuel Economy (MPG), Latitude (deg), Longitude (deg), Altitude (ft)
671.606,19.685463,7.382525,1038.25,6.2137117,0.478926,29.234798,78.8,0,89.6,105.8,891.809,847.51385,-10.732793,-2.5215607,-2.528156,4.3279095,21.893253,4.8862414,23.561466,45.049442,-93.05541,923.47144
671.706,20.536419,7.087224,1038,6.2137117,0.459081,29.234798,78.8,0,89.6,105.8,891.809,823.8898,-10.8778305,-2.5215607,-2.528156,4.1485763,20.991127,4.8865523,23.561245,45.049442,-93.05541,923.47144
671.806,20.536419,7.087224,1038,6.2137117,0.459081,29.234798,78.8,0,89.6,105.8,891.809,823.8898,-10.8778305,-2.5215607,-2.528156,4.1485763,20.991127,4.8865523,23.561245,45.049442,-93.05541,923.47144
671.905,20.536419,7.087224,1038,6.2137117,0.459081,29.234798,78.8,0,89.6,105.8,891.809,823.8898,-10.8778305,-2.5215607,-2.528156,4.1485763,20.991127,4.8865523,23.561245,45.049442,-93.05541,923.47144
672.007,17.965052,7.087224,1043.75,5.592341,0.472311,29.234798,78.8,0,89.6,105.8,891.809,832.74884,-10.8778305,-2.526007,-3.0333574,4.2681317,21.477087,4.8868327,23.560823,45.049442,-93.05541,923.47144
672.106,18.482777,7.087224,1034.25,5.592341,0.459081,29.234798,78.8,0,89.6,105.8,891.809,800.2657,-10.8778305,-2.526007,-2.5266008,4.1485763,21.067238,4.8871636,23.560387,45.049442,-93.05541,923.47144
672.205,18.482777,7.087224,1034.25,5.592341,0.459081,29.234798,78.8,0,89.6,105.8,891.809,800.2657,-10.8778305,-2.526007,-2.5266008,4.1485763,21.067238,4.8871636,23.560387,45.049442,-93.05541,923.47144
672.306,15.968935,7.087224,1013.25,4.9709697,0.472311,29.234798,78.8,0,89.6,105.8,891.809,817.98376,-10.8778305,-2.5141091,-3.0294228,4.2681317,22.123573,4.8874135,23.559813,45.049446,-93.05545,923.316
672.405,15.968935,7.087224,1013.25,4.9709697,0.472311,29.234798,78.8,0,89.6,105.8,891.809,817.98376,-10.8778305,-2.5141091,-3.0294228,4.2681317,22.123573,4.8874135,23.559813,45.049446,-93.05545,923.316
672.506,16.440573,7.087224,963,4.9709697,0.459081,29.234798,78.8,0,89.6,105.8,891.809,791.4067,-10.8778305,-2.5141091,-2.524672,4.14569,22.61021,4.887647,23.559324,45.049446,-93.05545,923.316
672.606,16.440573,7.087224,963,4.9709697,0.459081,29.234798,78.8,0,89.6,105.8,891.809,791.4067,-10.8778305,-2.5141091,-2.524672,4.14569,22.61021,4.887647,23.559324,45.049446,-93.05545,923.316
672.705,13.980008,7.382525,927.75,4.3495984,0.472311,29.234798,78.8,0,89.6,105.8,891.809,800.2657,-10.732793,-2.3822398,-2.4950132,4.2659364,24.15002,4.8878784,23.558561,45.049446,-93.05545,923.316
672.805,13.980008,7.382525,927.75,4.3495984,0.472311,29.234798,78.8,0,89.6,105.8,891.809,800.2657,-10.732793,-2.3822398,-2.4950132,4.2659364,24.15002,4.8878784,23.558561,45.049446,-93.05545,923.316
672.906,13.971549,7.677826,888.25,4.3495984,0.472311,29.234798,78.8,0,89.6,105.8,891.809,797.3127,-10.587755,-2.3822398,-2.4950132,4.268519,25.23923,4.888095,23.557844,45.049446,-93.05545,923.316
673.006,11.80234,7.973127,834.5,3.7282271,0.478926,29.234798,78.8,0,89.6,105.8,891.809,761.8766,-10.442718,-2.5343833,-2.49566,4.331187,27.259296,4.8882813,23.556952,45.049446,-93.05545,923.316
673.106,11.80234,7.973127,834.5,3.7282271,0.478926,29.234798,78.8,0,89.6,105.8,891.809,761.8766,-10.442718,-2.5343833,-2.49566,4.331187,27.259296,4.8882813,23.556952,45.049446,-93.05545,923.316
673.204,9.008413,8.563729,763.25,3.1068559,0.522585,29.234798,78.8,0,89.6,105.8,891.809,761.8766,-10.152641,-5.0626497,-3.0013132,4.72874,32.53964,4.888437,23.55574,45.049446,-93.05545,923.316
673.306,9.008413,8.563729,763.25,3.1068559,0.522585,29.234798,78.8,0,89.6,105.8,891.809,761.8766,-10.152641,-5.0626497,-3.0013132,4.72874,32.53964,4.888437,23.55574,45.04945,-93.05548,923.7572
673.406,8.553662,9.154331,741,3.1068559,0.550368,29.234798,78.8,0,89.6,105.8,891.809,753.0176,-9.862566,-2.5282664,-2.4970012,4.9801416,35.298607,4.888584,23.554495,45.04945,-93.05548,923.7572
673.505,8.553662,9.154331,741,3.1068559,0.550368,29.234798,78.8,0,89.6,105.8,891.809,753.0176,-9.862566,-2.5282664,-2.4970012,4.9801416,35.298607,4.888584,23.554495,45.04945,-93.05548,923.7572
673.605,6.926177,9.744933,732.5,2.4854848,0.543753,29.234798,78.8,0,89.6,105.8,891.809,755.9706,-9.572491,-2.1341403,-2.923829,4.9202843,35.27903,4.8887315,23.55279,45.04945,-93.05548,923.7572
673.706,6.926177,9.744933,732.5,2.4854848,0.543753,29.234798,78.8,0,89.6,105.8,891.809,755.9706,-9.572491,-2.1341403,-2.923829,4.9202843,35.27903,4.8887315,23.55279,45.04945,-93.05548,923.7572
673.806,6.926177,10.630836,723.5,2.4854848,0.543753,29.234798,78.8,0,89.6,105.8,891.809,758.9236,-9.137378,-2.1341403,-2.4186277,4.9202843,35.717884,4.8888555,23.55136,45.04945,-93.05548,923.7572
673.906,6.926177,10.630836,723.5,2.4854848,0.543753,29.234798,78.8,0,89.6,105.8,891.809,758.9236,-9.137378,-2.1341403,-2.4186277,4.9202843,35.717884,4.8888555,23.55136,45.04945,-93.05548,923.7572
674.005,6.8429294,10.926137,723.75,2.4854848,0.550368,29.234798,78.8,0,89.6,105.8,891.809,785.5007,-8.99234,5.0994496E-15,-2.4186277,4.9801416,36.13992,4.888979,23.549904,45.04945,-93.05548,923.7572
674.105,6.8429294,10.926137,723.75,2.4854848,0.550368,29.234798,78.8,0,89.6,105.8,891.809,785.5007,-8.99234,5.0994496E-15,-2.4186277,4.9801416,36.13992,4.888979,23.549904,45.04945,-93.05548,923.7572
674.205,6.926177,11.221438,737.75,2.4854848,0.543753,29.234798,78.8,0,89.6,105.8,891.809,785.5007,-8.847302,5.0994496E-15,-1.9158059,4.9202843,35.027977,4.8891034,23.548464,45.04945,-93.05548,923.7572
674.306,7.0988994,11.221438,756.5,2.4854848,0.530523,29.234798,78.8,0,89.6,105.8,891.809,758.9236,-8.847302,5.0994496E-15,-1.9158059,4.800569,33.328663,4.889228,23.54708,45.049454,-93.0555,924.0989
674.406,7.0988994,11.221438,756.5,2.4854848,0.530523,29.234798,78.8,0,89.6,105.8,891.809,758.9236,-8.847302,5.0994496E-15,-1.9158059,4.800569,33.328663,4.889228,23.54708,45.049454,-93.0555,924.0989
674.505,5.607395,10.630836,780.25,1.8641136,0.504063,29.234798,78.8,0,89.6,107.6,891.809,779.59467,-9.137378,-2.5387194,-1.9471018,4.5581,30.682034,4.889321,23.545647,45.049454,-93.0555,924.0989
674.606,5.607395,10.630836,780.25,1.8641136,0.504063,29.234798,78.8,0,89.6,107.6,891.809,779.59467,-9.137378,-2.5387194,-1.9471018,4.5581,30.682034,4.889321,23.545647,45.049454,-93.0555,924.0989
674.705,5.5347605,10.630836,779.25,1.8641136,0.510678,29.234798,78.8,0,89.6,107.6,891.809,770.7356,-9.137378,-2.5387194,-1.9471018,4.6179175,31.124577,4.8894134,23.544191,45.049454,-93.0555,924.0989
674.805,5.5347605,10.630836,779.25,1.8641136,0.510678,29.234798,78.8,0,89.6,107.6,891.809,770.7356,-9.137378,-2.5387194,-1.9471018,4.6179175,31.124577,4.8894134,23.544191,45.049454,-93.0555,924.0989
674.906,5.5347605,10.335535,779.75,1.8641136,0.510678,29.234798,78.8,0,89.6,107.6,891.809,755.9706,-9.282415,5.0994496E-15,-1.4402252,4.6179175,31.104618,4.889507,23.542732,45.049454,-93.0555,924.0989
675.005,3.6898403,10.630836,783.25,1.2427424,0.510678,29.234798,78.8,0,89.6,107.6,891.809,764.8296,-9.137378,-2.5250523,-1.4395825,4.6179175,30.965624,4.889569,23.541119,45.049454,-93.0555,924.0989
675.105,3.6898403,10.630836,783.25,1.2427424,0.510678,29.234798,78.8,0,89.6,107.6,891.809,764.8296,-9.137378,-2.5250523,-1.4395825,4.6179175,30.965624,4.889569,23.541119,45.049454,-93.0555,924.0989
675.206,3.568745,10.926137,784.5,1.2427424,0.522585,29.234798,78.8,0,89.6,107.6,891.809,800.2657,-8.99234,-2.5250523,-1.4395825,4.774614,31.965343,4.8896313,23.53944,45.049454,-93.0555,924.0989
675.306,3.568745,10.926137,784.5,1.2427424,0.522585,29.234798,78.8,0,89.6,107.6,891.809,800.2657,-8.99234,-2.5250523,-1.4395825,4.774614,31.965343,4.8896313,23.53944,45.049454,-93.055504,924.18634
675.405,1.7576736,10.926137,780,0.6213712,0.530523,29.234798,78.8,0,89.6,107.6,891.809,758.9236,-8.99234,-2.5384676,-1.520448,4.8471394,32.63811,4.8896623,23.537592,45.049454,-93.055504,924.18634
675.508,1.7576736,10.926137,780,0.6213712,0.530523,29.234798,78.8,0,89.6,107.6,891.809,758.9236,-8.99234,-2.5384676,-1.520448,4.8471394,32.63811,4.8896623,23.537592,45.049454,-93.055504,924.18634
675.606,1.7149079,10.926137,777.25,0.6213712,0.543753,29.234798,78.8,0,89.6,107.6,891.809,761.8766,-8.99234,-2.5384676,-1.520448,4.9680157,33.570385,4.8896933,23.53569,45.049454,-93.055504,924.18634
675.705,1.7149079,10.926137,777.25,0.6213712,0.543753,29.234798,78.8,0,89.6,107.6,891.809,761.8766,-8.99234,-2.5384676,-1.520448,4.9680157,33.570385,4.8896933,23.53569,45.049454,-93.055504,924.18634
675.805,0,10.630836,780.5,0,0.530523,29.234798,78.8,0,89.6,107.6,891.809,761.8766,-9.137378,-2.5271237,-2.0258727,4.8471394,32.617203,4.8896933,23.533684,45.049454,-93.055504,924.18634
675.905,0,10.630836,780.5,0,0.530523,29.234798,78.8,0,89.6,107.6,891.809,761.8766,-9.137378,-2.5271237,-2.0258727,4.8471394,32.617203,4.8896933,23.533684,45.049454,-93.055504,924.18634
676.005,0,10.926137,784,0,0.517293,29.234798,78.8,0,89.6,107.6,891.809,779.59467,-8.99234,-2.5271237,-2.0258727,4.726263,31.661823,4.8896933,23.531742,45.049454,-93.055504,924.18634
676.106,0,11.221438,787,0,0.517293,29.234798,78.8,0,89.6,107.6,891.809,782.54767,-8.847302,5.0994496E-15,-2.0258727,4.726263,31.54113,4.8896933,23.529804,45.049454,-93.055504,924.18634
676.206,0,11.221438,787,0,0.517293,29.234798,78.8,0,89.6,107.6,891.809,782.54767,-8.847302,5.0994496E-15,-2.0258727,4.726263,31.54113,4.8896933,23.529804,45.049454,-93.055504,924.18634
676.306,0,11.221438,786.5,0,0.517293,29.234798,78.8,0,89.6,107.6,891.809,750.0645,-8.847302,5.0994496E-15,-1.5181288,4.726263,31.561182,4.8896933,23.527859,45.049454,-93.05551,924.2367
676.405,0,11.221438,786.5,0,0.517293,29.234798,78.8,0,89.6,107.6,891.809,750.0645,-8.847302,5.0994496E-15,-1.5181288,4.726263,31.561182,4.8896933,23.527859,45.049454,-93.05551,924.2367
676.505,0,10.926137,788,0,0.530523,29.234798,78.8,0,89.6,107.6,891.809,755.9706,-8.99234,5.0994496E-15,-1.5181288,4.8471394,32.30676,4.8896933,23.525475,45.049454,-93.05551,924.2367
676.606,0,10.926137,788,0,0.530523,29.234798,78.8,0,89.6,107.6,891.809,755.9706,-8.99234,5.0994496E-15,-1.5181288,4.8471394,32.30676,4.8896933,23.525475,45.049454,-93.05551,924.2367
676.705,0,11.81204,769.75,0,0.744849,29.234798,78.8,0,89.6,107.6,891.809,744.1585,-8.557226,5.0994496E-15,-1.5181288,6.8053355,46.43377,4.8896933,23.522652,45.049454,-93.05551,924.2367
676.806,0,11.81204,769.75,0,0.744849,29.234798,78.8,0,89.6,107.6,891.809,744.1585,-8.557226,5.0994496E-15,-1.5181288,6.8053355,46.43377,4.8896933,23.522652,45.049454,-93.05551,924.2367
676.906,0,12.402642,790,0,0.564921,29.234798,78.8,0,89.6,107.6,891.809,776.6416,-8.267151,5.0994496E-15,-1.0131183,5.161418,34.31437,4.8896933,23.52053,45.049454,-93.05551,924.2367
677.006,0,12.402642,790,0,0.564921,29.234798,78.8,0,89.6,107.6,891.809,776.6416,-8.267151,5.0994496E-15,-1.0131183,5.161418,34.31437,4.8896933,23.52053,45.049454,-93.05551,924.2367
677.105,0,11.81204,833.75,0,0.428652,29.234798,78.8,0,89.6,107.6,891.809,779.59467,-8.557226,5.0994496E-15,-1.0131183,3.916392,24.670866,4.8896933,23.518934,45.049454,-93.05551,924.2367
677.205,0,10.926137,829.75,0,0.459081,29.234798,78.8,0,89.6,107.6,891.809,838.65485,-8.99234,5.0994496E-15,-0.50542474,4.1944075,26.549566,4.8896933,23.517212,45.049454,-93.05551,924.2367
677.306,0,10.926137,829.75,0,0.459081,29.234798,78.8,0,89.6,107.6,891.809,838.65485,-8.99234,5.0994496E-15,-0.50542474,4.1944075,26.549566,4.8896933,23.517212,45.049454,-93.05551,924.74786
677.406,0,10.926137,828.25,0,0.472311,29.234798,78.8,0,89.6,107.6,891.809,785.5007,-8.99234,5.0994496E-15,-0.50542474,4.315284,27.364153,4.8896933,23.515429,45.049454,-93.05551,924.74786
677.505,0,10.926137,828.25,0,0.472311,29.234798,78.8,0,89.6,107.6,891.809,785.5007,-8.99234,5.0994496E-15,-0.50542474,4.315284,27.364153,4.8896933,23.515429,45.049454,-93.05551,924.74786
677.605,0,10.630836,821.25,0,0.472311,29.234798,78.8,0,89.6,107.6,891.809,791.4067,-9.137378,5.0994496E-15,2.6407866E-15,4.315284,27.597393,4.8896933,23.513649,45.049454,-93.05551,924.74786
677.706,0,10.630836,821.25,0,0.472311,29.234798,78.8,0,89.6,107.6,891.809,791.4067,-9.137378,5.0994496E-15,2.6407866E-15,4.315284,27.597393,4.8896933,23.513649,45.049454,-93.05551,924.74786
677.806,0,11.81204,756.5,0,0.658854,29.234798,78.8,0,89.6,107.6,891.809,817.98376,-8.557226,5.0994496E-15,2.6407866E-15,6.0196395,41.79224,4.8896933,23.511158,45.049454,-93.05551,924.74786
677.905,0,11.81204,756.5,0,0.658854,29.234798,78.8,0,89.6,107.6,891.809,817.98376,-8.557226,5.0994496E-15,2.6407866E-15,6.0196395,41.79224,4.8896933,23.511158,45.049454,-93.05551,924.74786
678.005,0,12.697943,690.5,0,0.652239,29.234798,78.8,0,89.6,107.6,891.809,741.2055,-8.122113,5.0994496E-15,2.6407866E-15,5.9592013,45.327156,4.8896933,23.508701,45.049454,-93.05551,924.74786
678.106,0,13.583846,664.75,0,0.60858,29.234798,78.8,0,89.6,109.4,891.809,788.4537,-7.6870003,5.0994496E-15,2.6407866E-15,5.56031,43.931366,4.8896933,23.506405,45.049454,-93.05551,924.74786
678.206,0,13.583846,664.75,0,0.60858,29.234798,78.8,0,89.6,109.4,891.809,788.4537,-7.6870003,5.0994496E-15,2.6407866E-15,5.56031,43.931366,4.8896933,23.506405,45.049454,-93.05551,924.74786
678.306,0,13.583846,654.75,0,0.530523,29.234798,78.8,0,89.6,109.4,891.809,794.3597,-7.6870003,5.0994496E-15,2.6407866E-15,4.8471394,38.881596,4.8896933,23.504408,45.049454,-93.05551,925.4738
678.406,0,13.583846,654.75,0,0.530523,29.234798,78.8,0,89.6,109.4,891.809,794.3597,-7.6870003,5.0994496E-15,2.6407866E-15,4.8471394,38.881596,4.8896933,23.504408,45.049454,-93.05551,925.4738
678.506,0,14.174448,654.25,0,0.60858,29.234798,78.8,0,89.6,109.4,891.809,806.17175,-7.3969245,5.0994496E-15,2.6407866E-15,5.56031,44.636417,4.8896933,23.502115,45.049454,-93.05551,925.4738
678.606,0,14.174448,654.25,0,0.60858,29.234798,78.8,0,89.6,109.4,891.809,806.17175,-7.3969245,5.0994496E-15,2.6407866E-15,5.56031,44.636417,4.8896933,23.502115,45.049454,-93.05551,925.4738
678.705,0,15.060351,687.25,0,0.703836,29.234798,78.8,0,89.6,109.4,891.809,732.3465,-6.9618115,5.0994496E-15,2.6407866E-15,6.4306192,49.14418,4.8896933,23.499462,45.049454,-93.05551,925.4738
678.806,0,15.060351,687.25,0,0.703836,29.234798,78.8,0,89.6,109.4,891.809,732.3465,-6.9618115,5.0994496E-15,2.6407866E-15,6.4306192,49.14418,4.8896933,23.499462,45.049454,-93.05551,925.4738
678.906,0,15.355652,729.25,0,0.678699,29.234798,78.8,0,89.6,109.4,891.809,744.1585,-6.816774,5.0994496E-15,2.6407866E-15,6.200954,44.659737,4.8896933,23.496893,45.049454,-93.05551,925.4738
679.005,0,15.355652,729.25,0,0.678699,29.234798,78.8,0,89.6,109.4,891.809,744.1585,-6.816774,5.0994496E-15,2.6407866E-15,6.200954,44.659737,4.8896933,23.496893,45.049454,-93.05551,925.4738
679.106,0,15.060351,773,0,0.623133,29.234798,78.8,0,89.6,109.4,891.809,820.93677,-6.9618115,5.0994496E-15,2.6407866E-15,5.6932735,38.682686,4.8896933,23.494549,45.049454,-93.05551,925.4738
679.206,0,14.469749,793.75,0,0.587412,29.234798,78.8,0,89.6,109.4,891.809,794.3597,-7.251887,5.0994496E-15,2.6407866E-15,5.3669076,35.511944,4.8896933,23.49234,45.049454,-93.05551,925.4738
679.305,0,14.469749,793.75,0,0.587412,29.234798,78.8,0,89.6,109.4,891.809,794.3597,-7.251887,5.0994496E-15,2.6407866E-15,5.3669076,35.511944,4.8896933,23.49234,45.04945,-93.05551,925.877
679.405,0,14.469749,785.25,0,0.637686,29.234798,78.8,0,89.6,109.4,891.809,785.5007,-7.251887,5.0994496E-15,2.6407866E-15,5.8262377,38.968555,4.8896933,23.489939,45.04945,-93.05551,925.877
679.506,0,14.469749,785.25,0,0.637686,29.234798,78.8,0,89.6,109.4,891.809,785.5007,-7.251887,5.0994496E-15,2.6407866E-15,5.8262377,38.968555,4.8896933,23.489939,45.04945,-93.05551,925.877
679.606,0,14.76505,775,0,0.665469,29.234798,78.8,0,89.6,109.4,891.809,791.4067,-7.106849,5.0994496E-15,2.6407866E-15,6.0800776,41.2042,4.8896933,23.487453,45.04945,-93.05551,925.877
679.706,0,14.76505,775,0,0.665469,29.234798,78.8,0,89.6,109.4,891.809,791.4067,-7.106849,5.0994496E-15,2.6407866E-15,6.0800776,41.2042,4.8896933,23.487453,45.04945,-93.05551,925.877
679.805,0,14.76505,780.75,0,0.678699,29.234798,78.8,0,89.6,109.4,891.809,806.17175,-7.106849,5.0994496E-15,2.6407866E-15,6.200954,41.713882,4.8896933,23.484896,45.04945,-93.05551,925.877
679.906,0,14.76505,780.75,0,0.678699,29.234798,78.8,0,89.6,109.4,891.809,806.17175,-7.106849,5.0994496E-15,2.6407866E-15,6.200954,41.713882,4.8896933,23.484896,45.04945,-93.05551,925.877
680.006,0,14.174448,789.25,0,0.658854,29.234798,78.8,0,89.6,109.4,891.809,770.7356,-7.3969245,5.0994496E-15,2.6407866E-15,6.0196395,40.058067,4.8896933,23.482418,45.04945,-93.05551,925.877
680.105,0,14.174448,800.25,0,0.623133,29.234798,78.8,0,89.6,109.4,891.809,838.65485,-7.3969245,5.0994496E-15,2.6407866E-15,5.6932735,37.36547,4.8896933,23.480047,45.04945,-93.05551,925.877
680.206,0,14.174448,800.25,0,0.623133,29.234798,78.8,0,89.6,109.4,891.809,838.65485,-7.3969245,5.0994496E-15,2.6407866E-15,5.6932735,37.36547,4.8896933,23.480047,45.04945,-93.05551,925.877
680.306,0,14.174448,807.25,0,0.652239,29.234798,78.8,0,89.6,109.4,891.809,782.54767,-7.3969245,5.0994496E-15,2.6407866E-15,5.9592013,38.771633,4.8896933,23.477602,45.04945,-93.05551,926.25934
680.405,0,14.174448,807.25,0,0.652239,29.234798,78.8,0,89.6,109.4,891.809,782.54767,-7.3969245,5.0994496E-15,2.6407866E-15,5.9592013,38.771633,4.8896933,23.477602,45.04945,-93.05551,926.25934
680.504,0,13.879147,809,0,0.652239,29.234798,78.8,0,89.6,109.4,891.809,794.3597,-7.541962,5.0994496E-15,2.6407866E-15,5.9592013,38.687763,4.8896933,23.475153,45.04945,-93.05551,926.25934
680.605,0,13.879147,815.5,0,0.652239,29.234798,78.8,0,89.6,109.4,891.809,791.4067,-7.541962,5.0994496E-15,2.6407866E-15,5.9592013,38.3794,4.8896933,23.472702,45.04945,-93.05551,926.25934
680.706,0,13.879147,815.5,0,0.652239,29.234798,78.8,0,89.6,109.4,891.809,791.4067,-7.541962,5.0994496E-15,2.6407866E-15,5.9592013,38.3794,4.8896933,23.472702,45.04945,-93.05551,926.25934
680.806,0,13.879147,816.75,0,0.658854,29.234798,78.8,0,89.6,109.4,891.809,782.54767,-7.541962,5.0994496E-15,2.6407866E-15,6.0196395,38.70931,4.8896933,23.470224,45.04945,-93.05551,926.25934
680.906,0,13.879147,816.75,0,0.658854,29.234798,78.8,0,89.6,109.4,891.809,782.54767,-7.541962,5.0994496E-15,2.6407866E-15,6.0196395,38.70931,4.8896933,23.470224,45.04945,-93.05551,926.25934
681.006,0,13.583846,818,0,0.644301,29.234798,78.8,0,89.6,109.4,891.809,838.65485,-7.6870003,5.0994496E-15,2.6407866E-15,5.886676,37.79644,4.8896933,23.467798,45.04945,-93.05551,926.25934
681.105,0,13.583846,818,0,0.644301,29.234798,78.8,0,89.6,109.4,891.809,838.65485,-7.6870003,5.0994496E-15,2.6407866E-15,5.886676,37.79644,4.8896933,23.467798,45.04945,-93.05551,926.25934
681.206,0,14.174448,817,0,0.665469,29.234798,78.8,0,89.6,109.4,891.809,791.4067,-7.3969245,5.0994496E-15,2.6407866E-15,6.0800776,39.085995,4.8896933,23.465307,45.04945,-93.05551,926.25934
681.306,0,14.174448,817,0,0.665469,29.234798,78.8,0,89.6,109.4,891.809,791.4067,-7.3969245,5.0994496E-15,2.6407866E-15,6.0800776,39.085995,4.8896933,23.465307,45.04945,-93.05556,926.4588
681.405,0,13.583846,813.25,0,0.658854,29.234798,78.8,0,89.6,109.4,891.809,841.60785,-7.6870003,5.0994496E-15,2.6407866E-15,6.0196395,38.875904,4.8896933,23.462847,45.04945,-93.05556,926.4588
681.505,0,13.583846,813.25,0,0.658854,29.234798,78.8,0,89.6,109.4,891.809,841.60785,-7.6870003,5.0994496E-15,2.6407866E-15,6.0196395,38.875904,4.8896933,23.462847,45.04945,-93.05556,926.4588
681.606,0,13.879147,810,0,0.652239,29.234798,78.8,0,89.6,109.4,891.809,832.74884,-7.541962,5.0994496E-15,2.6407866E-15,5.9592013,38.64,4.8896933,23.460407,45.04945,-93.05556,926.4588
681.706,0,13.879147,809.75,0,0.658854,29.234798,78.8,0,89.6,109.4,891.809,797.3127,-7.541962,5.0994496E-15,2.6407866E-15,6.0196395,39.043938,4.8896933,23.457918,45.04945,-93.05556,926.4588
681.806,0,13.879147,809.75,0,0.658854,29.234798,78.8,0,89.6,109.4,891.809,797.3127,-7.541962,5.0994496E-15,2.6407866E-15,6.0196395,39.043938,4.8896933,23.457918,45.04945,-93.05556,926.4588
681.906,0,13.583846,811,0,0.652239,29.234798,78.8,0,89.6,109.4,891.809,800.2657,-7.6870003,5.0994496E-15,2.6407866E-15,5.9592013,38.592354,4.8896933,23.455475,45.04945,-93.05556,926.4588
682.006,0,13.583846,811,0,0.652239,29.234798,78.8,0,89.6,109.4,891.809,800.2657,-7.6870003,5.0994496E-15,2.6407866E-15,5.9592013,38.592354,4.8896933,23.455475,45.04945,-93.05556,926.4588
682.105,0,13.879147,808.5,0,0.658854,29.234798,78.8,0,89.6,109.4,891.809,758.9236,-7.541962,5.0994496E-15,2.6407866E-15,6.0196395,39.1043,4.8896933,23.453026,45.04945,-93.05556,926.4588
682.206,0,13.879147,808.5,0,0.658854,29.234798,78.8,0,89.6,109.4,891.809,758.9236,-7.541962,5.0994496E-15,2.6407866E-15,6.0196395,39.1043,4.8896933,23.453026,45.04945,-93.05556,926.4588
682.306,0,13.583846,805.25,0,0.637686,29.234798,78.8,0,89.6,109.4,891.809,806.17175,-7.6870003,5.0994496E-15,2.6407866E-15,5.8262377,38.000694,4.8896933,23.450632,45.04945,-93.05556,926.5614
682.405,0,13.583846,805.25,0,0.637686,29.234798,78.8,0,89.6,109.4,891.809,806.17175,-7.6870003,5.0994496E-15,2.6407866E-15,5.8262377,38.000694,4.8896933,23.450632,45.04945,-93.05556,926.5614
682.505,0,13.288545,812.5,0,0.558306,29.234798,78.8,0,89.6,109.4,891.809,841.60785,-7.832038,5.0994496E-15,2.6407866E-15,5.10098,32.973442,4.8896933,23.448526,45.04945,-93.05556,926.5614
